LANE_ID,LOAD_ORI,IB_LOAD_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU DATE
MCI-ORL,MCI,O,2,487.04,8,8/21/2025 0:00
EVR-ORL,MCI,B,4,218.29,2,8/21/2025 0:00
EVR-ORL,MCI,B,5,218.29,2,8/21/2025 0:00
EVR-ORL,MCI,B,5,26.85,1,8/22/2025 0:00
EVR-ORL,MCI,B,5,8.16,1,8/25/2025 0:00
EVR-ORL,MCI,B,4,26.85,1,8/22/2025 0:00
EVR-ORL,MCI,B,4,8.16,1,8/25/2025 0:00
EVR-MIA,MCI,B,4,32.56,2,8/27/2025 0:00
EVR-MIA,MCI,B,5,41.94,2,8/26/2025 0:00
EVR-MIA,MCI,B,5,32.56,2,8/27/2025 0:00
EVR-MIA,MCI,B,5,26.1,1,8/22/2025 0:00
EVR-MIA,MCI,B,4,26.1,1,8/22/2025 0:00
EVR-MIA,MCI,B,4,41.94,2,8/26/2025 0:00
OMA-MIA,MCI,B,3,11.2,2,8/22/2025 0:00
OMA-MIA,MCI,B,3,102.64,2,8/25/2025 0:00
YKM-MIA,MCI,B,6,17.65,1,8/25/2025 0:00
YKM-MIA,MCI,B,6,30.25,1,8/27/2025 0:00
BZN-MIA,MCI,B,9,31.47,1,8/21/2025 0:00
OMA-MIA,MCI,B,3,462.94,3,8/27/2025 0:00
OMA-MIA,MCI,B,3,106.36,2,8/26/2025 0:00
OMA-MIA,MCI,B,3,204.11,3,8/21/2025 0:00
FSD-MIA,MCI,B,4,20.81,1,8/29/2025 0:00
FSD-MIA,MCI,B,4,114.33,4,8/21/2025 0:00
OMA-MIA,MCI,B,3,56.34,1,8/29/2025 0:00
TWF-MIA,MCI,B,8,123.02,1,8/20/2025 0:00
TWF-MIA,MCI,B,8,37.31,1,8/29/2025 0:00
YKM-MIA,MCI,B,6,184.12,2,8/29/2025 0:00
OMA-MIA,MCI,B,2,56.34,1,8/29/2025 0:00
FSD-MIA,MCI,B,4,58.91,2,8/20/2025 0:00
WNT-MIA,MCI,B,7,55.97,1,8/22/2025 0:00
FSD-MIA,MCI,B,4,43.93,1,8/22/2025 0:00
FSD-MIA,MCI,B,4,42.3,1,8/25/2025 0:00
FSD-MIA,MCI,B,4,116.58,3,8/27/2025 0:00
OMA-MIA,MCI,B,2,106.36,2,8/26/2025 0:00
OMA-MIA,MCI,B,2,204.11,3,8/21/2025 0:00
OMA-MIA,MCI,B,2,11.2,2,8/22/2025 0:00
OMA-MIA,MCI,B,2,102.64,2,8/25/2025 0:00
YKM-MIA,MCI,B,5,30.25,1,8/27/2025 0:00
BZN-MIA,MCI,B,8,31.47,1,8/21/2025 0:00
TWF-MIA,MCI,B,7,37.31,1,8/29/2025 0:00
YKM-MIA,MCI,B,5,184.12,2,8/29/2025 0:00
YKM-MIA,MCI,B,5,17.65,1,8/25/2025 0:00
WNT-MIA,MCI,B,6,55.97,1,8/22/2025 0:00
FSD-MIA,MCI,B,3,58.91,2,8/20/2025 0:00
OMA-MIA,MCI,B,2,462.94,3,8/27/2025 0:00
FSD-MIA,MCI,B,3,43.93,1,8/22/2025 0:00
FSD-MIA,MCI,B,3,42.3,1,8/25/2025 0:00
FSD-MIA,MCI,B,3,116.58,3,8/27/2025 0:00
FSD-MIA,MCI,B,3,20.81,1,8/29/2025 0:00
FSD-MIA,MCI,B,3,114.33,4,8/21/2025 0:00
TWF-MIA,MCI,B,7,123.02,1,8/20/2025 0:00
PDX-MIA,MCI,B,5,106.7,1,8/28/2025 0:00
PDX-MIA,MCI,B,5,74.3,2,8/26/2025 0:00
ATY-MIA,MCI,B,4,70.15,1,8/26/2025 0:00
ATY-MIA,MCI,B,4,10.56,1,8/28/2025 0:00
ATY-MIA,MCI,B,5,70.15,1,8/26/2025 0:00
ATY-MIA,MCI,B,5,10.56,1,8/28/2025 0:00
PDX-MIA,MCI,B,6,74.3,2,8/26/2025 0:00
PDX-MIA,MCI,B,6,10.29,1,8/20/2025 0:00
PDX-MIA,MCI,B,6,31.66,1,8/27/2025 0:00
PDX-MIA,MCI,B,6,30.79,2,8/29/2025 0:00
PDX-MIA,MCI,B,5,31.66,1,8/27/2025 0:00
PDX-MIA,MCI,B,5,30.79,2,8/29/2025 0:00
GEG-MIA,MCI,B,9,10.94,1,8/25/2025 0:00
GEG-MIA,MCI,B,9,39.36,2,8/26/2025 0:00
GEG-MIA,MCI,B,10,39.36,2,8/26/2025 0:00
GEG-MIA,MCI,B,10,10.94,1,8/25/2025 0:00
PDX-MIA,MCI,B,5,10.29,1,8/20/2025 0:00
PDX-MIA,MCI,B,6,106.7,1,8/28/2025 0:00
SEA-MIA,MCI,B,6,346.17,1,8/27/2025 0:00
SEA-MIA,MCI,B,6,0.57,1,8/28/2025 0:00
SEA-MIA,MCI,B,6,285.46,1,8/29/2025 0:00
SEA-MIA,MCI,B,6,112.32,1,8/21/2025 0:00
SEA-MIA,MCI,B,5,346.17,1,8/27/2025 0:00
SEA-MIA,MCI,B,5,0.57,1,8/28/2025 0:00
SLC-MIA,MCI,B,5,48.01,1,8/29/2025 0:00
SLC-MIA,MCI,B,5,126.87,2,8/22/2025 0:00
SLC-MIA,MCI,B,6,75.25,2,8/21/2025 0:00
SLC-MIA,MCI,B,6,70.64,2,8/28/2025 0:00
SEA-MIA,MCI,B,5,285.46,1,8/29/2025 0:00
SEA-MIA,MCI,B,5,112.32,1,8/21/2025 0:00
SLC-MIA,MCI,B,6,126.87,2,8/22/2025 0:00
SLC-MIA,MCI,B,6,20.73,1,8/20/2025 0:00
SLC-MIA,MCI,B,6,11.29,1,8/25/2025 0:00
SLC-MIA,MCI,B,6,48.01,1,8/29/2025 0:00
SLC-MIA,MCI,B,5,70.64,2,8/28/2025 0:00
SLC-MIA,MCI,B,5,11.29,1,8/25/2025 0:00
SLC-MIA,MCI,B,6,85.53,1,8/26/2025 0:00
SLC-MIA,MCI,B,6,117.49,3,8/27/2025 0:00
SLC-MIA,MCI,B,5,20.73,1,8/20/2025 0:00
SLC-MIA,MCI,B,5,85.53,1,8/26/2025 0:00
SLC-MIA,MCI,B,5,75.25,2,8/21/2025 0:00
SLC-MIA,MCI,B,5,117.49,3,8/27/2025 0:00
MCI-MIA,MCI,O,1,293.32,4,8/26/2025 0:00
MCI-MIA,MCI,O,1,113.45,2,8/25/2025 0:00
MCI-MIA,MCI,O,1,747.16,12,8/22/2025 0:00
MCI-MIA,MCI,O,1,96.22,2,8/22/2025 0:00
MCI-MIA,MCI,O,1,463.27,4,8/28/2025 0:00
MCI-MIA,MCI,O,1,143.92,4,8/29/2025 0:00
MCI-MIA,MCI,O,2,871.63,7,8/20/2025 0:00
MCI-MIA,MCI,O,2,293.32,4,8/26/2025 0:00
MCI-MIA,MCI,O,2,747.16,12,8/22/2025 0:00
MCI-MIA,MCI,O,2,96.22,2,8/22/2025 0:00
MCI-MIA,MCI,O,1,217.35,5,8/21/2025 0:00
MCI-MIA,MCI,O,1,871.63,7,8/20/2025 0:00
MCI-MIA,MCI,O,2,501.82,6,8/27/2025 0:00
MCI-MIA,MCI,O,2,143.92,4,8/29/2025 0:00
MCI-MIA,MCI,O,2,217.35,5,8/21/2025 0:00
MCI-MIA,MCI,O,2,113.45,2,8/25/2025 0:00
MCI-MIA,MCI,O,1,144.69,2,8/26/2025 0:00
MCI-MIA,MCI,O,1,501.82,6,8/27/2025 0:00
MFR-MIA,MCI,B,7,16.72,1,8/20/2025 0:00
MFR-MIA,MCI,B,7,92.38,1,8/29/2025 0:00
MFR-MIA,MCI,B,6,92.38,1,8/29/2025 0:00
MFR-MIA,MCI,B,6,16.72,1,8/20/2025 0:00
MCI-MIA,MCI,O,2,463.27,4,8/28/2025 0:00
MCI-MIA,MCI,O,2,144.69,2,8/26/2025 0:00
EVR-WSH,MCI,B,5,71.53,1,8/25/2025 0:00
EVR-WSH,MCI,B,4,71.53,1,8/25/2025 0:00
DEN-WSH,MCI,B,4,11.31,1,8/26/2025 0:00
DEN-WSH,MCI,B,4,147.24,1,8/27/2025 0:00
DEN-WSH,MCI,B,3,11.31,1,8/26/2025 0:00
DEN-WSH,MCI,B,3,147.24,1,8/27/2025 0:00
MCI-WSH,MCI,O,1,84.13,2,8/25/2025 0:00
MCI-WSH,MCI,O,1,7.6,1,8/22/2025 0:00
MCI-WSH,MCI,O,1,7.79,1,8/20/2025 0:00
MCI-WSH,MCI,O,2,7.6,1,8/22/2025 0:00
MCI-WSH,MCI,O,2,7.79,1,8/20/2025 0:00
MCI-WSH,MCI,O,2,17.8,1,8/29/2025 0:00
PDX-WSH,MCI,B,6,19.05,1,8/28/2025 0:00
PDX-WSH,MCI,B,5,19.05,1,8/28/2025 0:00
MCI-WSH,MCI,O,2,92.49,1,8/27/2025 0:00
MCI-WSH,MCI,O,2,84.13,2,8/25/2025 0:00
MCI-WSH,MCI,O,1,17.8,1,8/29/2025 0:00
MCI-WSH,MCI,O,1,92.49,1,8/27/2025 0:00
FSD-SAA,MCI,B,4,68.96,1,8/27/2025 0:00
FSD-SAA,MCI,B,4,15.69,1,8/29/2025 0:00
FSD-SAA,MCI,B,4,124.96,1,8/22/2025 0:00
CPR-SAA,MCI,B,5,2.59,1,8/28/2025 0:00
CPR-SAA,MCI,B,5,56.5,1,8/27/2025 0:00
BOI-SAA,MCI,B,3,72.66,1,8/28/2025 0:00
MCI-SAA,MCI,O,2,138.77,1,8/26/2025 0:00
MCI-SAA,MCI,O,2,243.74,5,8/27/2025 0:00
MCI-SAA,MCI,O,2,658.3,6,8/20/2025 0:00
MCI-SAA,MCI,O,2,442.87,3,8/29/2025 0:00
MCI-SAA,MCI,O,1,209.99,4,8/28/2025 0:00
MCI-SAA,MCI,O,1,255.88,7,8/21/2025 0:00
MCI-SAA,MCI,O,1,138.77,1,8/26/2025 0:00
MCI-SAA,MCI,O,1,243.74,5,8/27/2025 0:00
MCI-SAA,MCI,O,2,293.25,7,8/25/2025 0:00
MCI-SAA,MCI,O,2,255.88,7,8/21/2025 0:00
MCI-SAA,MCI,O,1,269.46,4,8/22/2025 0:00
MCI-SAA,MCI,O,1,293.25,7,8/25/2025 0:00
MCI-SAA,MCI,O,1,658.3,6,8/20/2025 0:00
MCI-SAA,MCI,O,1,442.87,3,8/29/2025 0:00
MCI-SAA,MCI,O,2,209.99,4,8/28/2025 0:00
MCI-SAA,MCI,O,2,269.46,4,8/22/2025 0:00
SLC-SAA,MCI,B,6,67.37,1,8/21/2025 0:00
SLC-SAA,MCI,B,6,36.02,1,8/25/2025 0:00
SLC-SAA,MCI,B,5,22.29,1,8/26/2025 0:00
SLC-SAA,MCI,B,5,67.37,1,8/21/2025 0:00
SLC-SAA,MCI,B,5,36.02,1,8/25/2025 0:00
SLC-SAA,MCI,B,6,22.29,1,8/26/2025 0:00
SEA-SAA,MCI,B,5,15.33,1,8/28/2025 0:00
SEA-SAA,MCI,B,5,673.25,1,8/21/2025 0:00
SEA-SAA,MCI,B,6,15.33,1,8/28/2025 0:00
SEA-SAA,MCI,B,6,673.25,1,8/21/2025 0:00
MSO-SAA,MCI,B,10,119.2,1,8/26/2025 0:00
MSO-SAA,MCI,B,9,119.2,1,8/26/2025 0:00
RAP-SAA,MCI,B,6,90.73,2,8/20/2025 0:00
RAP-SAA,MCI,B,6,240.29,1,8/28/2025 0:00
RAP-SAA,MCI,B,5,90.73,2,8/20/2025 0:00
RAP-SAA,MCI,B,5,240.29,1,8/28/2025 0:00
BIL-SAA,MCI,B,8,16.87,1,8/29/2025 0:00
BIL-SAA,MCI,B,7,16.87,1,8/29/2025 0:00
PDX-SAA,MCI,B,5,9.18,1,8/28/2025 0:00
PDX-SAA,MCI,B,5,210.62,2,8/20/2025 0:00
PDX-SAA,MCI,B,5,6.4,1,8/22/2025 0:00
PDX-SAA,MCI,B,6,9.18,1,8/28/2025 0:00
PDX-SAA,MCI,B,6,210.62,2,8/20/2025 0:00
PDX-SAA,MCI,B,6,6.4,1,8/22/2025 0:00
DEN-SAA,MCI,B,3,334.02,2,8/27/2025 0:00
DEN-SAA,MCI,B,3,6.11,1,8/21/2025 0:00
DEN-SAA,MCI,B,4,334.02,2,8/27/2025 0:00
DEN-SAA,MCI,B,4,6.11,1,8/21/2025 0:00
PDX-SAA,MCI,B,6,860.59,2,8/25/2025 0:00
PDX-SAA,MCI,B,5,860.59,2,8/25/2025 0:00
SHY-SAA,MCI,B,6,11.47,1,8/27/2025 0:00
SHY-SAA,MCI,B,5,11.47,1,8/27/2025 0:00
DEN-SAA,MCI,B,4,25.75,1,8/25/2025 0:00
DEN-SAA,MCI,B,4,54.65,1,8/22/2025 0:00
DEN-SAA,MCI,B,3,25.75,1,8/25/2025 0:00
DEN-SAA,MCI,B,3,54.65,1,8/22/2025 0:00
CPR-SAA,MCI,B,4,2.59,1,8/28/2025 0:00
CPR-SAA,MCI,B,4,56.5,1,8/27/2025 0:00
FSD-SAA,MCI,B,3,68.96,1,8/27/2025 0:00
FSD-SAA,MCI,B,3,15.69,1,8/29/2025 0:00
KRN-SAA,MCI,B,3,33.02,1,8/29/2025 0:00
KRN-SAA,MCI,B,4,33.02,1,8/29/2025 0:00
OMA-SAA,MCI,B,2,178.92,1,8/20/2025 0:00
OMA-SAA,MCI,B,2,17.14,1,8/21/2025 0:00
BOI-SAA,MCI,B,2,2.12,1,8/26/2025 0:00
BZN-SAA,MCI,B,9,5.02,1,8/29/2025 0:00
BZN-SAA,MCI,B,8,5.02,1,8/29/2025 0:00
BOI-SAA,MCI,B,2,72.66,1,8/28/2025 0:00
OMA-SAA,MCI,B,3,178.92,1,8/20/2025 0:00
OMA-SAA,MCI,B,3,17.14,1,8/21/2025 0:00
BOI-SAA,MCI,B,3,2.12,1,8/26/2025 0:00
OMA-SAA,MCI,B,3,459.45,2,8/28/2025 0:00
FSD-SAA,MCI,B,3,124.96,1,8/22/2025 0:00
OMA-SAA,MCI,B,2,459.45,2,8/28/2025 0:00
LGD-MAD,MCI,B,4,266.8,2,8/20/2025 0:00
FSD-MAD,MCI,B,4,110.31,3,8/22/2025 0:00
OMA-MAD,MCI,B,3,53.34,2,8/26/2025 0:00
OMA-MAD,MCI,B,3,17.9,1,8/29/2025 0:00
OMA-MAD,MCI,B,2,17.9,1,8/29/2025 0:00
OMA-MAD,MCI,B,2,25.33,1,8/21/2025 0:00
LGD-MAD,MCI,B,3,266.8,2,8/20/2025 0:00
FSD-MAD,MCI,B,3,110.31,3,8/22/2025 0:00
OMA-MAD,MCI,B,2,53.34,2,8/26/2025 0:00
OMA-MAD,MCI,B,3,25.33,1,8/21/2025 0:00
RAP-MAD,MCI,B,6,75.52,1,8/27/2025 0:00
RAP-MAD,MCI,B,6,247.83,1,8/21/2025 0:00
GEG-MAD,MCI,B,9,20.52,2,8/27/2025 0:00
GEG-MAD,MCI,B,10,20.52,2,8/27/2025 0:00
RAP-MAD,MCI,B,5,247.83,1,8/21/2025 0:00
RAP-MAD,MCI,B,5,75.52,1,8/27/2025 0:00
SLC-MAD,MCI,B,6,1498.71,2,8/28/2025 0:00
SLC-MAD,MCI,B,6,552.37,1,8/20/2025 0:00
SLC-MAD,MCI,B,5,552.37,1,8/20/2025 0:00
SLC-MAD,MCI,B,5,722.88,2,8/22/2025 0:00
SLC-MAD,MCI,B,5,993.81,1,8/25/2025 0:00
SLC-MAD,MCI,B,5,104.74,1,8/21/2025 0:00
SLC-MAD,MCI,B,6,104.74,1,8/21/2025 0:00
SLC-MAD,MCI,B,6,809.85,1,8/29/2025 0:00
SLC-MAD,MCI,B,5,809.85,1,8/29/2025 0:00
SLC-MAD,MCI,B,5,1100.72,1,8/26/2025 0:00
SLC-MAD,MCI,B,5,1498.71,2,8/28/2025 0:00
SLC-MAD,MCI,B,6,1100.72,1,8/26/2025 0:00
MCI-MAD,MCI,O,1,50.08,2,8/26/2025 0:00
MCI-MAD,MCI,O,1,34.72,1,8/27/2025 0:00
SLC-MAD,MCI,B,6,722.88,2,8/22/2025 0:00
SLC-MAD,MCI,B,6,993.81,1,8/25/2025 0:00
MCI-MAD,MCI,O,1,33.33,1,8/20/2025 0:00
MCI-MAD,MCI,O,2,34.72,1,8/27/2025 0:00
MCI-MAD,MCI,O,2,73.57,3,8/28/2025 0:00
MCI-MAD,MCI,O,2,111.27,2,8/22/2025 0:00
MCI-MAD,MCI,O,1,202.8,1,8/21/2025 0:00
MCI-MAD,MCI,O,1,32.56,1,8/29/2025 0:00
MCI-MAD,MCI,O,2,33.33,1,8/20/2025 0:00
MCI-MAD,MCI,O,2,202.8,1,8/21/2025 0:00
MCI-MAD,MCI,O,2,32.56,1,8/29/2025 0:00
MCI-MAD,MCI,O,2,50.08,2,8/26/2025 0:00
MCI-MAD,MCI,O,1,73.57,3,8/28/2025 0:00
MCI-MAD,MCI,O,1,111.27,2,8/22/2025 0:00
MCI-ELP,MCI,O,1,9.43,1,8/29/2025 0:00
MCI-ELP,MCI,O,1,17.1,1,8/28/2025 0:00
MCI-ELP,MCI,O,1,325.89,2,8/27/2025 0:00
MCI-ELP,MCI,O,1,57.04,1,8/26/2025 0:00
MCI-ELP,MCI,O,2,57.04,1,8/26/2025 0:00
MCI-ELP,MCI,O,2,37.15,2,8/20/2025 0:00
MSP-ELP,MCI,B,4,19.74,1,8/20/2025 0:00
MSP-ELP,MCI,B,4,76.05,2,8/28/2025 0:00
MSP-ELP,MCI,B,4,24.25,1,8/21/2025 0:00
BRL-ELP,MCI,B,4,16.18,1,8/22/2025 0:00
BRL-ELP,MCI,B,4,73.13,1,8/28/2025 0:00
QCY-ELP,MCI,B,3,54.94,1,8/26/2025 0:00
ONA-ELP,MCI,B,3,9.79,1,8/26/2025 0:00
FSD-ELP,MCI,B,3,207.81,1,8/29/2025 0:00
MSP-ELP,MCI,B,3,81,2,8/26/2025 0:00
ONA-ELP,MCI,B,4,9.79,1,8/26/2025 0:00
FSD-ELP,MCI,B,4,207.81,1,8/29/2025 0:00
MSP-ELP,MCI,B,4,81,2,8/26/2025 0:00
MSP-ELP,MCI,B,3,19.74,1,8/20/2025 0:00
MSP-ELP,MCI,B,3,76.05,2,8/28/2025 0:00
MSP-ELP,MCI,B,3,24.25,1,8/21/2025 0:00
BRL-ELP,MCI,B,3,16.18,1,8/22/2025 0:00
BRL-ELP,MCI,B,3,73.13,1,8/28/2025 0:00
QCY-ELP,MCI,B,2,54.94,1,8/26/2025 0:00
MCW-ELP,MCI,B,3,12.16,1,8/28/2025 0:00
MCW-ELP,MCI,B,3,40.5,1,8/22/2025 0:00
MCW-ELP,MCI,B,3,395.59,1,8/29/2025 0:00
MCW-ELP,MCI,B,4,119.06,1,8/20/2025 0:00
MCW-ELP,MCI,B,4,34.78,1,8/26/2025 0:00
MCW-ELP,MCI,B,4,40.5,1,8/22/2025 0:00
CID-ELP,MCI,B,4,9.53,1,8/22/2025 0:00
CID-ELP,MCI,B,4,75.82,1,8/20/2025 0:00
MCW-ELP,MCI,B,3,119.06,1,8/20/2025 0:00
MCW-ELP,MCI,B,3,34.78,1,8/26/2025 0:00
MCW-ELP,MCI,B,4,12.16,1,8/28/2025 0:00
MCW-ELP,MCI,B,4,395.59,1,8/29/2025 0:00
DSM-ELP,MCI,B,2,46.94,1,8/28/2025 0:00
DSM-ELP,MCI,B,2,4.21,1,8/27/2025 0:00
DSM-ELP,MCI,B,3,46.94,1,8/28/2025 0:00
DSM-ELP,MCI,B,3,4.21,1,8/27/2025 0:00
CID-ELP,MCI,B,3,75.82,1,8/20/2025 0:00
CID-ELP,MCI,B,3,9.53,1,8/22/2025 0:00
MCI-ELP,MCI,O,2,223.84,1,8/21/2025 0:00
MCI-ELP,MCI,O,2,9.43,1,8/29/2025 0:00
MCI-ELP,MCI,O,1,37.15,2,8/20/2025 0:00
MCI-ELP,MCI,O,1,223.84,1,8/21/2025 0:00
MCI-ELP,MCI,O,2,17.1,1,8/28/2025 0:00
MCI-ELP,MCI,O,2,325.89,2,8/27/2025 0:00
MCI-FTM,MCI,O,2,57.63,2,8/20/2025 0:00
MCI-FTM,MCI,O,1,57.63,2,8/20/2025 0:00
SLC-FTM,MCI,B,6,27.35,1,8/20/2025 0:00
SLC-FTM,MCI,B,5,27.35,1,8/20/2025 0:00
LGD-FTM,MCI,B,4,200.1,1,8/26/2025 0:00
FSD-FTM,MCI,B,4,10.51,1,8/28/2025 0:00
LGD-FTM,MCI,B,3,200.1,1,8/26/2025 0:00
FSD-FTM,MCI,B,3,10.51,1,8/28/2025 0:00
FSD-FTM,MCI,B,3,161.08,2,8/25/2025 0:00
FSD-FTM,MCI,B,4,161.08,2,8/25/2025 0:00
RAP-FTM,MCI,B,6,172.02,1,8/20/2025 0:00
RAP-FTM,MCI,B,5,172.02,1,8/20/2025 0:00
PDX-FTM,MCI,B,6,29.61,1,8/27/2025 0:00
PDX-FTM,MCI,B,5,29.61,1,8/27/2025 0:00
FSD-ASH,MCI,B,3,70.04,1,8/20/2025 0:00
FSD-ASH,MCI,B,3,137.9,1,8/27/2025 0:00
FSD-ASH,MCI,B,4,70.04,1,8/20/2025 0:00
FSD-ASH,MCI,B,4,137.9,1,8/27/2025 0:00
DEN-ASH,MCI,B,3,28.46,1,8/20/2025 0:00
DEN-ASH,MCI,B,4,28.46,1,8/20/2025 0:00
MCI-ASH,MCI,O,2,26.72,1,8/25/2025 0:00
MCI-ASH,MCI,O,2,35.48,1,8/28/2025 0:00
MCI-ASH,MCI,O,1,44.92,1,8/27/2025 0:00
MCI-ASH,MCI,O,1,26.72,1,8/25/2025 0:00
MCI-ASH,MCI,O,1,35.48,1,8/28/2025 0:00
MCI-ASH,MCI,O,2,44.92,1,8/27/2025 0:00
WAU-TYR,MCI,B,4,7.62,1,8/28/2025 0:00
WAU-TYR,MCI,B,5,7.62,1,8/28/2025 0:00
MCI-TYR,MCI,O,1,77.26,4,8/26/2025 0:00
MCI-TYR,MCI,O,1,7.42,1,8/28/2025 0:00
MCI-TYR,MCI,O,1,22.4,1,8/22/2025 0:00
MCI-TYR,MCI,O,1,36.62,1,8/21/2025 0:00
FAR-TYR,MCI,B,4,30.79,2,8/28/2025 0:00
MSP-TYR,MCI,B,4,9.54,1,8/20/2025 0:00
BRL-TYR,MCI,B,4,47.21,1,8/26/2025 0:00
OMA-TYR,MCI,B,3,10.74,1,8/21/2025 0:00
MSP-TYR,MCI,B,4,834.92,2,8/26/2025 0:00
MSP-TYR,MCI,B,4,115.01,2,8/28/2025 0:00
QCY-TYR,MCI,B,3,27.12,1,8/28/2025 0:00
QCY-TYR,MCI,B,3,16.31,1,8/20/2025 0:00
QCY-TYR,MCI,B,3,62.95,1,8/27/2025 0:00
FSD-TYR,MCI,B,4,67.11,1,8/27/2025 0:00
QCY-TYR,MCI,B,2,16.31,1,8/20/2025 0:00
QCY-TYR,MCI,B,2,62.95,1,8/27/2025 0:00
QCY-TYR,MCI,B,2,27.12,1,8/28/2025 0:00
FSD-TYR,MCI,B,3,67.11,1,8/27/2025 0:00
FAR-TYR,MCI,B,3,30.79,2,8/28/2025 0:00
BRL-TYR,MCI,B,3,47.21,1,8/26/2025 0:00
MLI-TYR,MCI,B,4,277.76,1,8/27/2025 0:00
MLI-TYR,MCI,B,4,156.91,2,8/20/2025 0:00
MSP-TYR,MCI,B,3,9.54,1,8/20/2025 0:00
MSP-TYR,MCI,B,3,834.92,2,8/26/2025 0:00
MSP-TYR,MCI,B,3,115.01,2,8/28/2025 0:00
OMA-TYR,MCI,B,2,10.74,1,8/21/2025 0:00
CID-TYR,MCI,B,4,141.66,3,8/20/2025 0:00
CID-TYR,MCI,B,4,30.68,1,8/21/2025 0:00
MLI-TYR,MCI,B,3,156.91,2,8/20/2025 0:00
MLI-TYR,MCI,B,3,13.76,1,8/21/2025 0:00
MLI-TYR,MCI,B,3,277.76,1,8/27/2025 0:00
MLI-TYR,MCI,B,4,13.76,1,8/21/2025 0:00
ATY-TYR,MCI,B,5,34.69,1,8/21/2025 0:00
ATY-TYR,MCI,B,4,34.69,1,8/21/2025 0:00
DSM-TYR,MCI,B,2,30.85,2,8/20/2025 0:00
DSM-TYR,MCI,B,3,30.85,2,8/20/2025 0:00
CID-TYR,MCI,B,3,141.66,3,8/20/2025 0:00
CID-TYR,MCI,B,3,30.68,1,8/21/2025 0:00
GFK-TYR,MCI,B,4,138.2,1,8/22/2025 0:00
GFK-TYR,MCI,B,4,101.24,2,8/21/2025 0:00
GFK-TYR,MCI,B,5,138.2,1,8/22/2025 0:00
GFK-TYR,MCI,B,5,101.24,2,8/21/2025 0:00
ATY-TYR,MCI,B,4,8.71,1,8/29/2025 0:00
ATY-TYR,MCI,B,5,8.71,1,8/29/2025 0:00
MCI-TYR,MCI,O,2,36.62,1,8/21/2025 0:00
MCI-TYR,MCI,O,2,37.17,1,8/27/2025 0:00
MCI-TYR,MCI,O,2,77.26,4,8/26/2025 0:00
MCI-TYR,MCI,O,2,7.42,1,8/28/2025 0:00
MCI-TYR,MCI,O,2,22.4,1,8/22/2025 0:00
MCI-TYR,MCI,O,1,37.17,1,8/27/2025 0:00
FSD-NAS,MCI,B,4,82.62,2,8/25/2025 0:00
FSD-NAS,MCI,B,4,64.75,2,8/28/2025 0:00
FSD-NAS,MCI,B,4,30.78,1,8/21/2025 0:00
FSD-NAS,MCI,B,4,105.55,1,8/22/2025 0:00
FSD-NAS,MCI,B,4,6.4,1,8/20/2025 0:00
FSD-NAS,MCI,B,4,137.87,3,8/26/2025 0:00
MCI-NAS,MCI,O,2,10.82,1,8/22/2025 0:00
MCI-NAS,MCI,O,2,93.75,3,8/29/2025 0:00
MCI-NAS,MCI,O,2,187.8,4,8/27/2025 0:00
MCI-NAS,MCI,O,2,2.69,1,8/25/2025 0:00
MCI-NAS,MCI,O,2,119.18,3,8/26/2025 0:00
MCI-NAS,MCI,O,2,194.65,3,8/21/2025 0:00
MCI-NAS,MCI,O,2,439.1,4,8/28/2025 0:00
MCI-NAS,MCI,O,2,339.36,5,8/20/2025 0:00
MCI-NAS,MCI,O,1,187.8,4,8/27/2025 0:00
MCI-NAS,MCI,O,1,2.69,1,8/25/2025 0:00
MCI-NAS,MCI,O,1,119.18,3,8/26/2025 0:00
MCI-NAS,MCI,O,1,439.1,4,8/28/2025 0:00
MCI-NAS,MCI,O,1,339.36,5,8/20/2025 0:00
MCI-NAS,MCI,O,1,10.82,1,8/22/2025 0:00
SEA-NAS,MCI,B,5,20.42,1,8/29/2025 0:00
SEA-NAS,MCI,B,5,46.69,1,8/22/2025 0:00
SEA-NAS,MCI,B,5,508.34,1,8/28/2025 0:00
SEA-NAS,MCI,B,6,46.69,1,8/22/2025 0:00
MCI-NAS,MCI,O,1,194.65,3,8/21/2025 0:00
MCI-NAS,MCI,O,1,93.75,3,8/29/2025 0:00
RAP-NAS,MCI,B,5,157.42,1,8/21/2025 0:00
RAP-NAS,MCI,B,5,105.27,1,8/29/2025 0:00
GEG-NAS,MCI,B,10,73.25,1,8/20/2025 0:00
GEG-NAS,MCI,B,9,73.25,1,8/20/2025 0:00
SEA-NAS,MCI,B,6,508.34,1,8/28/2025 0:00
SEA-NAS,MCI,B,6,20.42,1,8/29/2025 0:00
PDX-NAS,MCI,B,5,32.38,1,8/27/2025 0:00
PDX-NAS,MCI,B,5,78.38,1,8/25/2025 0:00
PDX-NAS,MCI,B,6,78.38,1,8/25/2025 0:00
PDX-NAS,MCI,B,6,32.38,1,8/27/2025 0:00
RAP-NAS,MCI,B,6,157.42,1,8/21/2025 0:00
RAP-NAS,MCI,B,6,105.27,1,8/29/2025 0:00
DEN-NAS,MCI,B,4,280.03,4,8/28/2025 0:00
DEN-NAS,MCI,B,4,20.06,1,8/21/2025 0:00
DEN-NAS,MCI,B,4,213.3,1,8/27/2025 0:00
