LANE_ID,LOAD_DST,LOAD_DST_TYPE,DISPATCH_SEQ,CUBE,SHIPMENTS,PU_DATE
SLC-MIA,MCI,B,2,75.25,2,8/21/2025 0:00
SLC-MIA,MCI,B,4,85.53,1,8/26/2025 0:00
TWF-MIA,MCI,B,4,37.31,1,8/29/2025 0:00
TWF-MIA,MCI,B,6,123.02,1,8/20/2025 0:00
TWF-MIA,MCI,B,6,37.31,1,8/29/2025 0:00
TWF-MIA,MCI,B,5,123.02,1,8/20/2025 0:00
TWF-MIA,MCI,B,5,37.31,1,8/29/2025 0:00
SLC-MIA,MCI,B,2,85.53,1,8/26/2025 0:00
TWF-MIA,MCI,B,3,123.02,1,8/20/2025 0:00
TWF-MIA,MCI,B,3,37.31,1,8/29/2025 0:00
TWF-MIA,MCI,B,4,123.02,1,8/20/2025 0:00
EVR-WSH,MCI,B,3,71.53,1,8/25/2025 0:00
DEN-WSH,MCI,B,1,11.31,1,8/26/2025 0:00
DEN-WSH,MCI,B,2,147.24,1,8/27/2025 0:00
DEN-WSH,MCI,B,2,11.31,1,8/26/2025 0:00
PDX-WSH,MCI,B,4,19.05,1,8/28/2025 0:00
DEN-WSH,MCI,B,1,147.24,1,8/27/2025 0:00
SLC-SAA,MCI,B,1,67.37,1,8/21/2025 0:00
SLC-SAA,MCI,B,1,36.02,1,8/25/2025 0:00
SLC-SAA,MCI,B,4,67.37,1,8/21/2025 0:00
SLC-SAA,MCI,B,4,36.02,1,8/25/2025 0:00
SLC-SAA,MCI,B,1,22.29,1,8/26/2025 0:00
SLC-SAA,MCI,B,2,36.02,1,8/25/2025 0:00
OMA-SAA,MCI,B,1,459.45,2,8/28/2025 0:00
OMA-SAA,MCI,B,1,178.92,1,8/20/2025 0:00
OMA-SAA,MCI,B,1,17.14,1,8/21/2025 0:00
FSD-SAA,MCI,B,1,124.96,1,8/22/2025 0:00
FSD-SAA,MCI,B,1,68.96,1,8/27/2025 0:00
FSD-SAA,MCI,B,2,15.69,1,8/29/2025 0:00
BOI-SAA,MCI,B,1,72.66,1,8/28/2025 0:00
BOI-SAA,MCI,B,1,2.12,1,8/26/2025 0:00
FSD-SAA,MCI,B,1,15.69,1,8/29/2025 0:00
FSD-SAA,MCI,B,2,124.96,1,8/22/2025 0:00
FSD-SAA,MCI,B,2,68.96,1,8/27/2025 0:00
PDX-SAA,MCI,B,4,6.4,1,8/22/2025 0:00
PDX-SAA,MCI,B,4,860.59,2,8/25/2025 0:00
PDX-SAA,MCI,B,4,9.18,1,8/28/2025 0:00
PDX-SAA,MCI,B,4,210.62,2,8/20/2025 0:00
SEA-SAA,MCI,B,4,673.25,1,8/21/2025 0:00
SEA-SAA,MCI,B,4,15.33,1,8/28/2025 0:00
DEN-SAA,MCI,B,1,54.65,1,8/22/2025 0:00
DEN-SAA,MCI,B,1,25.75,1,8/25/2025 0:00
DEN-SAA,MCI,B,2,54.65,1,8/22/2025 0:00
DEN-SAA,MCI,B,2,25.75,1,8/25/2025 0:00
KRN-SAA,MCI,B,1,33.02,1,8/29/2025 0:00
KRN-SAA,MCI,B,2,33.02,1,8/29/2025 0:00
SHY-SAA,MCI,B,4,11.47,1,8/27/2025 0:00
SHY-SAA,MCI,B,3,11.47,1,8/27/2025 0:00
DEN-SAA,MCI,B,2,334.02,2,8/27/2025 0:00
DEN-SAA,MCI,B,2,6.11,1,8/21/2025 0:00
DEN-SAA,MCI,B,1,334.02,2,8/27/2025 0:00
DEN-SAA,MCI,B,1,6.11,1,8/21/2025 0:00
MSO-SAA,MCI,B,8,119.2,1,8/26/2025 0:00
MSO-SAA,MCI,B,6,119.2,1,8/26/2025 0:00
CPR-SAA,MCI,B,2,56.5,1,8/27/2025 0:00
CPR-SAA,MCI,B,3,2.59,1,8/28/2025 0:00
CPR-SAA,MCI,B,3,56.5,1,8/27/2025 0:00
CPR-SAA,MCI,B,2,2.59,1,8/28/2025 0:00
RAP-SAA,MCI,B,2,90.73,2,8/20/2025 0:00
RAP-SAA,MCI,B,1,240.29,1,8/28/2025 0:00
BIL-SAA,MCI,B,6,16.87,1,8/29/2025 0:00
BIL-SAA,MCI,B,4,16.87,1,8/29/2025 0:00
BIL-SAA,MCI,B,3,16.87,1,8/29/2025 0:00
BIL-SAA,MCI,B,5,16.87,1,8/29/2025 0:00
RAP-SAA,MCI,B,2,240.29,1,8/28/2025 0:00
RAP-SAA,MCI,B,1,90.73,2,8/20/2025 0:00
RAP-SAA,MCI,B,3,90.73,2,8/20/2025 0:00
RAP-SAA,MCI,B,3,240.29,1,8/28/2025 0:00
RAP-SAA,MCI,B,4,240.29,1,8/28/2025 0:00
RAP-SAA,MCI,B,4,90.73,2,8/20/2025 0:00
MSO-SAA,MCI,B,5,119.2,1,8/26/2025 0:00
MSO-SAA,MCI,B,7,119.2,1,8/26/2025 0:00
BZN-SAA,MCI,B,6,5.02,1,8/29/2025 0:00
BZN-SAA,MCI,B,7,5.02,1,8/29/2025 0:00
BZN-SAA,MCI,B,5,5.02,1,8/29/2025 0:00
BZN-SAA,MCI,B,4,5.02,1,8/29/2025 0:00
SLC-SAA,MCI,B,2,22.29,1,8/26/2025 0:00
SLC-SAA,MCI,B,2,67.37,1,8/21/2025 0:00
SLC-SAA,MCI,B,4,22.29,1,8/26/2025 0:00
SLC-SAA,MCI,B,3,36.02,1,8/25/2025 0:00
SLC-SAA,MCI,B,3,22.29,1,8/26/2025 0:00
SLC-SAA,MCI,B,3,67.37,1,8/21/2025 0:00
OMA-MAD,MCI,B,1,53.34,2,8/26/2025 0:00
OMA-MAD,MCI,B,1,25.33,1,8/21/2025 0:00
OMA-MAD,MCI,B,1,17.9,1,8/29/2025 0:00
LGD-MAD,MCI,B,2,266.8,2,8/20/2025 0:00
FSD-MAD,MCI,B,2,110.31,3,8/22/2025 0:00
FSD-MAD,MCI,B,1,110.31,3,8/22/2025 0:00
GEG-MAD,MCI,B,7,20.52,2,8/27/2025 0:00
GEG-MAD,MCI,B,8,20.52,2,8/27/2025 0:00
GEG-MAD,MCI,B,6,20.52,2,8/27/2025 0:00
GEG-MAD,MCI,B,5,20.52,2,8/27/2025 0:00
RAP-MAD,MCI,B,2,75.52,1,8/27/2025 0:00
RAP-MAD,MCI,B,3,75.52,1,8/27/2025 0:00
RAP-MAD,MCI,B,3,247.83,1,8/21/2025 0:00
RAP-MAD,MCI,B,2,247.83,1,8/21/2025 0:00
RAP-MAD,MCI,B,1,247.83,1,8/21/2025 0:00
RAP-MAD,MCI,B,1,75.52,1,8/27/2025 0:00
RAP-MAD,MCI,B,4,247.83,1,8/21/2025 0:00
RAP-MAD,MCI,B,4,75.52,1,8/27/2025 0:00
SLC-MAD,MCI,B,3,993.81,1,8/25/2025 0:00
SLC-MAD,MCI,B,1,104.74,1,8/21/2025 0:00
SLC-MAD,MCI,B,1,552.37,1,8/20/2025 0:00
SLC-MAD,MCI,B,1,722.88,2,8/22/2025 0:00
SLC-MAD,MCI,B,1,993.81,1,8/25/2025 0:00
SLC-MAD,MCI,B,1,1498.71,2,8/28/2025 0:00
SLC-MAD,MCI,B,1,809.85,1,8/29/2025 0:00
SLC-MAD,MCI,B,1,1100.72,1,8/26/2025 0:00
SLC-MAD,MCI,B,3,1498.71,2,8/28/2025 0:00
SLC-MAD,MCI,B,3,104.74,1,8/21/2025 0:00
SLC-MAD,MCI,B,3,552.37,1,8/20/2025 0:00
SLC-MAD,MCI,B,3,722.88,2,8/22/2025 0:00
SLC-MAD,MCI,B,3,809.85,1,8/29/2025 0:00
SLC-MAD,MCI,B,3,1100.72,1,8/26/2025 0:00
SLC-MAD,MCI,B,4,1100.72,1,8/26/2025 0:00
SLC-MAD,MCI,B,4,993.81,1,8/25/2025 0:00
SLC-MAD,MCI,B,4,1498.71,2,8/28/2025 0:00
SLC-MAD,MCI,B,4,104.74,1,8/21/2025 0:00
SLC-MAD,MCI,B,4,552.37,1,8/20/2025 0:00
SLC-MAD,MCI,B,4,722.88,2,8/22/2025 0:00
SLC-MAD,MCI,B,2,104.74,1,8/21/2025 0:00
SLC-MAD,MCI,B,2,552.37,1,8/20/2025 0:00
SLC-MAD,MCI,B,2,722.88,2,8/22/2025 0:00
SLC-MAD,MCI,B,2,809.85,1,8/29/2025 0:00
SLC-MAD,MCI,B,2,993.81,1,8/25/2025 0:00
SLC-MAD,MCI,B,2,1498.71,2,8/28/2025 0:00
SLC-MAD,MCI,B,2,1100.72,1,8/26/2025 0:00
SLC-MAD,MCI,B,4,809.85,1,8/29/2025 0:00
ONA-ELP,MCI,B,2,9.79,1,8/26/2025 0:00
BRL-ELP,MCI,B,2,16.18,1,8/22/2025 0:00
BRL-ELP,MCI,B,2,73.13,1,8/28/2025 0:00
MCW-ELP,MCI,B,2,12.16,1,8/28/2025 0:00
MCW-ELP,MCI,B,2,34.78,1,8/26/2025 0:00
MCW-ELP,MCI,B,2,40.5,1,8/22/2025 0:00
MSP-ELP,MCI,B,2,24.25,1,8/21/2025 0:00
MSP-ELP,MCI,B,2,81,2,8/26/2025 0:00
MSP-ELP,MCI,B,2,19.74,1,8/20/2025 0:00
QCY-ELP,MCI,B,1,54.94,1,8/26/2025 0:00
FSD-ELP,MCI,B,1,207.81,1,8/29/2025 0:00
MSP-ELP,MCI,B,1,24.25,1,8/21/2025 0:00
MSP-ELP,MCI,B,1,81,2,8/26/2025 0:00
MSP-ELP,MCI,B,1,19.74,1,8/20/2025 0:00
MSP-ELP,MCI,B,1,76.05,2,8/28/2025 0:00
FSD-ELP,MCI,B,2,207.81,1,8/29/2025 0:00
MSP-ELP,MCI,B,2,76.05,2,8/28/2025 0:00
MCW-ELP,MCI,B,2,119.06,1,8/20/2025 0:00
MCW-ELP,MCI,B,2,395.59,1,8/29/2025 0:00
CID-ELP,MCI,B,2,9.53,1,8/22/2025 0:00
CID-ELP,MCI,B,2,75.82,1,8/20/2025 0:00
DSM-ELP,MCI,B,1,46.94,1,8/28/2025 0:00
DSM-ELP,MCI,B,1,4.21,1,8/27/2025 0:00
FSD-FTM,MCI,B,1,10.51,1,8/28/2025 0:00
FSD-FTM,MCI,B,1,161.08,2,8/25/2025 0:00
LGD-FTM,MCI,B,2,200.1,1,8/26/2025 0:00
FSD-FTM,MCI,B,2,10.51,1,8/28/2025 0:00
FSD-FTM,MCI,B,2,161.08,2,8/25/2025 0:00
RAP-FTM,MCI,B,2,172.02,1,8/20/2025 0:00
RAP-FTM,MCI,B,1,172.02,1,8/20/2025 0:00
PDX-FTM,MCI,B,4,29.61,1,8/27/2025 0:00
SLC-FTM,MCI,B,1,27.35,1,8/20/2025 0:00
SLC-FTM,MCI,B,3,27.35,1,8/20/2025 0:00
SLC-FTM,MCI,B,2,27.35,1,8/20/2025 0:00
SLC-FTM,MCI,B,4,27.35,1,8/20/2025 0:00
RAP-FTM,MCI,B,3,172.02,1,8/20/2025 0:00
RAP-FTM,MCI,B,4,172.02,1,8/20/2025 0:00
FSD-ASH,MCI,B,1,70.04,1,8/20/2025 0:00
FSD-ASH,MCI,B,1,137.9,1,8/27/2025 0:00
DEN-ASH,MCI,B,1,28.46,1,8/20/2025 0:00
DEN-ASH,MCI,B,2,28.46,1,8/20/2025 0:00
FSD-ASH,MCI,B,2,70.04,1,8/20/2025 0:00
FSD-ASH,MCI,B,2,137.9,1,8/27/2025 0:00
BRL-TYR,MCI,B,2,47.21,1,8/26/2025 0:00
WAU-TYR,MCI,B,3,7.62,1,8/28/2025 0:00
MLI-TYR,MCI,B,2,156.91,2,8/20/2025 0:00
MLI-TYR,MCI,B,2,277.76,1,8/27/2025 0:00
MLI-TYR,MCI,B,2,13.76,1,8/21/2025 0:00
CID-TYR,MCI,B,2,141.66,3,8/20/2025 0:00
QCY-TYR,MCI,B,1,27.12,1,8/28/2025 0:00
QCY-TYR,MCI,B,1,16.31,1,8/20/2025 0:00
QCY-TYR,MCI,B,1,62.95,1,8/27/2025 0:00
MSP-TYR,MCI,B,2,9.54,1,8/20/2025 0:00
MSP-TYR,MCI,B,2,834.92,2,8/26/2025 0:00
MSP-TYR,MCI,B,2,115.01,2,8/28/2025 0:00
FAR-TYR,MCI,B,1,30.79,2,8/28/2025 0:00
FSD-TYR,MCI,B,2,67.11,1,8/27/2025 0:00
OMA-TYR,MCI,B,1,10.74,1,8/21/2025 0:00
FSD-TYR,MCI,B,1,67.11,1,8/27/2025 0:00
MSP-TYR,MCI,B,1,9.54,1,8/20/2025 0:00
FAR-TYR,MCI,B,2,30.79,2,8/28/2025 0:00
GFK-TYR,MCI,B,2,101.24,2,8/21/2025 0:00
GFK-TYR,MCI,B,2,138.2,1,8/22/2025 0:00
GFK-TYR,MCI,B,3,101.24,2,8/21/2025 0:00
GFK-TYR,MCI,B,3,138.2,1,8/22/2025 0:00
MSP-TYR,MCI,B,1,834.92,2,8/26/2025 0:00
MSP-TYR,MCI,B,1,115.01,2,8/28/2025 0:00
CID-TYR,MCI,B,2,30.68,1,8/21/2025 0:00
DSM-TYR,MCI,B,1,30.85,2,8/20/2025 0:00
ATY-TYR,MCI,B,2,8.71,1,8/29/2025 0:00
ATY-TYR,MCI,B,3,34.69,1,8/21/2025 0:00
ATY-TYR,MCI,B,3,8.71,1,8/29/2025 0:00
ATY-TYR,MCI,B,2,34.69,1,8/21/2025 0:00
RAP-NAS,MCI,B,3,157.42,1,8/21/2025 0:00
RAP-NAS,MCI,B,3,105.27,1,8/29/2025 0:00
RAP-NAS,MCI,B,4,105.27,1,8/29/2025 0:00
RAP-NAS,MCI,B,4,157.42,1,8/21/2025 0:00
RAP-NAS,MCI,B,2,157.42,1,8/21/2025 0:00
RAP-NAS,MCI,B,2,105.27,1,8/29/2025 0:00
OMA-NAS,MCI,B,1,180.92,1,8/22/2025 0:00
OMA-NAS,MCI,B,1,8.95,1,8/20/2025 0:00
OMA-NAS,MCI,B,1,43.15,1,8/21/2025 0:00
OMA-NAS,MCI,B,1,242.62,1,8/28/2025 0:00
FSD-NAS,MCI,B,1,137.87,3,8/26/2025 0:00
FSD-NAS,MCI,B,1,6.4,1,8/20/2025 0:00
FSD-NAS,MCI,B,1,105.55,1,8/22/2025 0:00
FSD-NAS,MCI,B,2,105.55,1,8/22/2025 0:00
FSD-NAS,MCI,B,2,64.75,2,8/28/2025 0:00
FSD-NAS,MCI,B,2,30.78,1,8/21/2025 0:00
FSD-NAS,MCI,B,1,64.75,2,8/28/2025 0:00
FSD-NAS,MCI,B,1,30.78,1,8/21/2025 0:00
FSD-NAS,MCI,B,1,82.62,2,8/25/2025 0:00
SEA-NAS,MCI,B,4,508.34,1,8/28/2025 0:00
SEA-NAS,MCI,B,4,20.42,1,8/29/2025 0:00
BOI-NAS,MCI,B,1,57.6,1,8/22/2025 0:00
FSD-NAS,MCI,B,2,82.62,2,8/25/2025 0:00
FSD-NAS,MCI,B,2,137.87,3,8/26/2025 0:00
FSD-NAS,MCI,B,2,6.4,1,8/20/2025 0:00
WCH-NAS,MCI,B,1,139.25,1,8/25/2025 0:00
WCH-NAS,MCI,B,1,461.12,1,8/26/2025 0:00
PDX-NAS,MCI,B,4,78.38,1,8/25/2025 0:00
PDX-NAS,MCI,B,4,32.38,1,8/27/2025 0:00
EVR-NAS,MCI,B,3,96.73,2,8/21/2025 0:00
SEA-NAS,MCI,B,4,46.69,1,8/22/2025 0:00
DEN-NAS,MCI,B,2,213.3,1,8/27/2025 0:00
DEN-NAS,MCI,B,2,27.25,1,8/25/2025 0:00
KRN-NAS,MCI,B,1,10.13,1,8/25/2025 0:00
KRN-NAS,MCI,B,2,10.13,1,8/25/2025 0:00
WCH-NAS,MCI,B,1,38.28,1,8/27/2025 0:00
WCH-NAS,MCI,B,1,11.63,1,8/21/2025 0:00
DEN-NAS,MCI,B,2,20.06,1,8/21/2025 0:00
DEN-NAS,MCI,B,1,53.18,1,8/29/2025 0:00
DEN-NAS,MCI,B,1,127.16,1,8/20/2025 0:00
DEN-NAS,MCI,B,1,20.06,1,8/21/2025 0:00
DEN-NAS,MCI,B,2,127.16,1,8/20/2025 0:00
DEN-NAS,MCI,B,2,280.03,4,8/28/2025 0:00
GCC-NAS,MCI,B,4,23.47,1,8/28/2025 0:00
GCC-NAS,MCI,B,3,23.47,1,8/28/2025 0:00
DEN-NAS,MCI,B,1,280.03,4,8/28/2025 0:00
DEN-NAS,MCI,B,1,213.3,1,8/27/2025 0:00
DEN-NAS,MCI,B,1,27.25,1,8/25/2025 0:00
DEN-NAS,MCI,B,2,53.18,1,8/29/2025 0:00
RAP-NAS,MCI,B,1,157.42,1,8/21/2025 0:00
RAP-NAS,MCI,B,1,105.27,1,8/29/2025 0:00
GEG-NAS,MCI,B,5,73.25,1,8/20/2025 0:00
GEG-NAS,MCI,B,7,73.25,1,8/20/2025 0:00
GEG-NAS,MCI,B,8,73.25,1,8/20/2025 0:00
GEG-NAS,MCI,B,6,73.25,1,8/20/2025 0:00
MSP-HOU,MCI,B,2,176.53,2,8/20/2025 0:00
MSP-HOU,MCI,B,2,100.64,3,8/26/2025 0:00
MSP-HOU,MCI,B,2,7.62,1,8/27/2025 0:00
MSP-HOU,MCI,B,2,19.89,1,8/25/2025 0:00
MSP-HOU,MCI,B,2,203.56,4,8/22/2025 0:00
MSP-HOU,MCI,B,2,36.78,2,8/21/2025 0:00
OMA-HOU,MCI,B,1,12.7,1,8/22/2025 0:00
OMA-HOU,MCI,B,1,334.61,4,8/20/2025 0:00
OMA-HOU,MCI,B,1,5.14,1,8/28/2025 0:00
OMA-HOU,MCI,B,1,204.45,1,8/27/2025 0:00
MSP-HOU,MCI,B,2,128.77,3,8/28/2025 0:00
MSP-HOU,MCI,B,2,288.28,7,8/29/2025 0:00
MSP-HOU,MCI,B,1,100.64,3,8/26/2025 0:00
MSP-HOU,MCI,B,1,7.62,1,8/27/2025 0:00
OMA-HOU,MCI,B,1,198.73,2,8/26/2025 0:00
FSD-HOU,MCI,B,1,46.04,1,8/25/2025 0:00
FSD-HOU,MCI,B,1,128.68,2,8/27/2025 0:00
FSD-HOU,MCI,B,1,20.27,1,8/20/2025 0:00
MSP-HOU,MCI,B,1,203.56,4,8/22/2025 0:00
FSD-HOU,MCI,B,2,46.04,1,8/25/2025 0:00
MSP-HOU,MCI,B,1,36.78,2,8/21/2025 0:00
MSP-HOU,MCI,B,1,128.77,3,8/28/2025 0:00
MSP-HOU,MCI,B,1,288.28,7,8/29/2025 0:00
MSP-HOU,MCI,B,1,176.53,2,8/20/2025 0:00
MOT-HOU,MCI,B,3,149.37,1,8/29/2025 0:00
MOT-HOU,MCI,B,4,149.37,1,8/29/2025 0:00
FSD-HOU,MCI,B,2,128.68,2,8/27/2025 0:00
FSD-HOU,MCI,B,2,20.27,1,8/20/2025 0:00
MSP-HOU,MCI,B,1,19.89,1,8/25/2025 0:00
KRN-HOU,MCI,B,2,162.13,1,8/29/2025 0:00
DSM-HOU,MCI,B,1,180.12,1,8/22/2025 0:00
DSM-HOU,MCI,B,1,38.38,2,8/20/2025 0:00
DSM-HOU,MCI,B,1,18.54,1,8/26/2025 0:00
KRN-HOU,MCI,B,1,39.49,1,8/26/2025 0:00
KRN-HOU,MCI,B,1,162.13,1,8/29/2025 0:00
KRN-HOU,MCI,B,2,39.49,1,8/26/2025 0:00
CID-HOU,MCI,B,2,4.76,1,8/25/2025 0:00
DSM-HOU,MCI,B,1,34.07,2,8/27/2025 0:00
DSM-HOU,MCI,B,1,188.82,1,8/21/2025 0:00
DSM-HOU,MCI,B,1,20.93,1,8/28/2025 0:00
DSM-HOU,MCI,B,1,58.66,2,8/28/2025 0:00
DSM-HOU,MCI,B,1,45.8,2,8/25/2025 0:00
MLI-HOU,MCI,B,2,33.78,1,8/22/2025 0:00
MLI-HOU,MCI,B,2,328.83,2,8/21/2025 0:00
MLI-HOU,MCI,B,2,163.04,3,8/20/2025 0:00
MLI-HOU,MCI,B,2,731.09,4,8/26/2025 0:00
MCW-HOU,MCI,B,2,11.3,1,8/29/2025 0:00
CID-HOU,MCI,B,2,17.63,1,8/28/2025 0:00
BRL-HOU,MCI,B,2,20.11,1,8/25/2025 0:00
WAU-HOU,MCI,B,3,19.74,1,8/26/2025 0:00
WAU-HOU,MCI,B,3,19.65,1,8/27/2025 0:00
MLI-HOU,MCI,B,2,294.55,3,8/28/2025 0:00
MLI-HOU,MCI,B,2,1100.73,1,8/29/2025 0:00
MLI-HOU,MCI,B,2,252.57,4,8/27/2025 0:00
RAP-HOU,MCI,B,2,80.72,1,8/28/2025 0:00
RAP-HOU,MCI,B,1,80.72,1,8/28/2025 0:00
DLH-HOU,MCI,B,3,31.4,1,8/29/2025 0:00
BRL-HOU,MCI,B,2,52.79,2,8/28/2025 0:00
ONA-HOU,MCI,B,2,62.62,2,8/21/2025 0:00
ONA-HOU,MCI,B,2,493.75,2,8/20/2025 0:00
RAP-HOU,MCI,B,3,80.72,1,8/28/2025 0:00
RAP-HOU,MCI,B,4,80.72,1,8/28/2025 0:00
OMA-MRO,MCI,B,1,32.01,1,8/28/2025 0:00
FSD-MRO,MCI,B,1,54.78,1,8/25/2025 0:00
FSD-MRO,MCI,B,2,54.78,1,8/25/2025 0:00
SEA-FTP,MCI,B,4,113.71,1,8/29/2025 0:00
OMA-FTP,MCI,B,1,96.46,1,8/20/2025 0:00
OMA-FTP,MCI,B,1,321.28,1,8/22/2025 0:00
BOI-MAC,MCI,B,1,140.05,1,8/25/2025 0:00
SLC-COL,MCI,B,1,34.74,1,8/21/2025 0:00
SLC-COL,MCI,B,3,34.74,1,8/21/2025 0:00
SLC-COL,MCI,B,4,34.74,1,8/21/2025 0:00
SLC-COL,MCI,B,2,34.74,1,8/21/2025 0:00
DEN-COL,MCI,B,1,47.26,1,8/29/2025 0:00
DEN-COL,MCI,B,1,232.64,1,8/20/2025 0:00
DEN-COL,MCI,B,2,47.26,1,8/29/2025 0:00
DEN-COL,MCI,B,2,232.64,1,8/20/2025 0:00
PDX-COL,MCI,B,4,831.02,1,8/26/2025 0:00
SEA-COL,MCI,B,4,50.8,1,8/26/2025 0:00
BOI-COL,MCI,B,1,143.06,2,8/25/2025 0:00
GEG-AUG,MCI,B,5,10.96,1,8/27/2025 0:00
GEG-AUG,MCI,B,5,57.91,1,8/21/2025 0:00
GEG-AUG,MCI,B,6,57.91,1,8/21/2025 0:00
GEG-AUG,MCI,B,6,10.96,1,8/27/2025 0:00
GEG-AUG,MCI,B,7,57.91,1,8/21/2025 0:00
GEG-AUG,MCI,B,7,10.96,1,8/27/2025 0:00
GEG-AUG,MCI,B,8,10.96,1,8/27/2025 0:00
GEG-AUG,MCI,B,8,57.91,1,8/21/2025 0:00
OMA-AUG,MCI,B,1,40.95,1,8/25/2025 0:00
SLC-CHS,MCI,B,1,68.66,1,8/25/2025 0:00
SLC-CHS,MCI,B,3,68.66,1,8/25/2025 0:00
SLC-CHS,MCI,B,2,68.66,1,8/25/2025 0:00
SLC-CHS,MCI,B,4,68.66,1,8/25/2025 0:00
OMA-CHS,MCI,B,1,66.3,1,8/28/2025 0:00
BOI-CHS,MCI,B,1,42.95,1,8/29/2025 0:00
OMA-CHS,MCI,B,1,156.5,1,8/20/2025 0:00
EVR-CHS,MCI,B,3,22.68,1,8/28/2025 0:00
SLC-BAX,MCI,B,4,33.69,1,8/28/2025 0:00
SLC-BAX,MCI,B,1,33.69,1,8/28/2025 0:00
SLC-BAX,MCI,B,2,33.69,1,8/28/2025 0:00
SLC-BAX,MCI,B,3,33.69,1,8/28/2025 0:00
FSD-BAX,MCI,B,2,52.51,1,8/28/2025 0:00
FSD-BAX,MCI,B,1,52.51,1,8/28/2025 0:00
DEN-BAX,MCI,B,2,53.35,1,8/28/2025 0:00
DEN-BAX,MCI,B,2,60.18,1,8/26/2025 0:00
DEN-BAX,MCI,B,1,53.35,1,8/28/2025 0:00
DEN-BAX,MCI,B,1,60.18,1,8/26/2025 0:00
KRN-BAX,MCI,B,2,7.88,1,8/28/2025 0:00
KRN-BAX,MCI,B,1,7.88,1,8/28/2025 0:00
FSD-LAF,MCI,B,2,14.05,1,8/27/2025 0:00
FSD-LAF,MCI,B,1,14.05,1,8/27/2025 0:00
SLC-JCK,MCI,B,1,0.38,1,8/27/2025 0:00
SLC-JCK,MCI,B,3,0.38,1,8/27/2025 0:00
SLC-JCK,MCI,B,4,0.38,1,8/27/2025 0:00
SLC-JCK,MCI,B,2,0.38,1,8/27/2025 0:00
KRN-JCK,MCI,B,2,63.95,1,8/21/2025 0:00
KRN-JCK,MCI,B,1,63.95,1,8/21/2025 0:00
FSD-JCK,MCI,B,1,36.81,1,8/22/2025 0:00
FSD-JCK,MCI,B,1,51.97,1,8/21/2025 0:00
FSD-JCK,MCI,B,1,20.36,1,8/29/2025 0:00
FSD-JCK,MCI,B,2,51.97,1,8/21/2025 0:00
FSD-JCK,MCI,B,2,20.36,1,8/29/2025 0:00
OMA-JCK,MCI,B,1,48.1,2,8/21/2025 0:00
OMA-JCK,MCI,B,1,56.41,1,8/22/2025 0:00
PDX-JCK,MCI,B,4,25.97,1,8/25/2025 0:00
ATY-JCK,MCI,B,2,24.44,1,8/29/2025 0:00
ATY-JCK,MCI,B,3,24.44,1,8/29/2025 0:00
FSD-JCK,MCI,B,2,36.81,1,8/22/2025 0:00
YKM-KNO,MCI,B,4,65.05,1,8/21/2025 0:00
FSD-KNO,MCI,B,2,16,1,8/28/2025 0:00
FSD-KNO,MCI,B,1,16,1,8/28/2025 0:00
DEN-KNO,MCI,B,1,45.83,1,8/21/2025 0:00
DEN-KNO,MCI,B,1,26.88,1,8/20/2025 0:00
KRN-KNO,MCI,B,1,179.52,1,8/26/2025 0:00
KRN-KNO,MCI,B,2,179.52,1,8/26/2025 0:00
CPR-KNO,MCI,B,3,2.59,1,8/28/2025 0:00
CPR-KNO,MCI,B,2,2.59,1,8/28/2025 0:00
COS-KNO,MCI,B,3,42.99,1,8/21/2025 0:00
COS-KNO,MCI,B,2,42.99,1,8/21/2025 0:00
DEN-KNO,MCI,B,2,45.83,1,8/21/2025 0:00
DEN-KNO,MCI,B,2,26.88,1,8/20/2025 0:00
BOI-POM,MCI,B,1,28.81,1,8/20/2025 0:00
OMA-POM,MCI,B,1,66.7,1,8/20/2025 0:00
OMA-POM,MCI,B,1,69.98,1,8/22/2025 0:00
SEA-POM,MCI,B,4,32.28,1,8/22/2025 0:00
SEA-POM,MCI,B,4,25.46,1,8/27/2025 0:00
FSD-POM,MCI,B,1,31.47,1,8/27/2025 0:00
FSD-POM,MCI,B,2,31.47,1,8/27/2025 0:00
LGD-POM,MCI,B,2,7.23,1,8/28/2025 0:00
KRN-POM,MCI,B,2,33.49,1,8/26/2025 0:00
KRN-POM,MCI,B,2,21.81,1,8/28/2025 0:00
PDX-POM,MCI,B,4,26.48,1,8/29/2025 0:00
GTF-POM,MCI,B,7,15.69,1,8/26/2025 0:00
GTF-POM,MCI,B,8,15.69,1,8/26/2025 0:00
DEN-POM,MCI,B,1,29.12,1,8/27/2025 0:00
DEN-POM,MCI,B,1,34.02,1,8/25/2025 0:00
DEN-POM,MCI,B,1,155.94,3,8/29/2025 0:00
DEN-POM,MCI,B,1,13.26,1,8/28/2025 0:00
KRN-POM,MCI,B,1,33.49,1,8/26/2025 0:00
KRN-POM,MCI,B,1,21.81,1,8/28/2025 0:00
SLC-POM,MCI,B,3,20.24,1,8/20/2025 0:00
SLC-POM,MCI,B,1,20.24,1,8/20/2025 0:00
DEN-POM,MCI,B,2,34.02,1,8/25/2025 0:00
DEN-POM,MCI,B,2,155.94,3,8/29/2025 0:00
DEN-POM,MCI,B,2,13.26,1,8/28/2025 0:00
DEN-POM,MCI,B,2,29.12,1,8/27/2025 0:00
PCA-POM,MCI,B,2,20.6,1,8/21/2025 0:00
